time,close
2000-01-07,1516.6000
2000-01-10,1545.1100
2000-01-11,1479.7800
2000-01-12,1438.0200
2000-01-13,1424.4400
2000-01-14,1408.8400
2000-01-17,1433.3300
2000-01-18,1426.6200
2000-01-19,1440.7200
2000-01-20,1466.8600
2000-01-21,1465.0800
2000-01-24,1477.3400
2000-01-25,1476.5000
2000-01-26,1481.1100
2000-01-27,1506.7600
2000-01-28,1534.9900
2000-02-14,1673.9400
2000-02-15,1670.6700
2000-02-16,1693.1000
2000-02-17,1640.6400
2000-02-18,1668.0900
2000-02-21,1677.1300
2000-02-22,1632.2900
2000-02-23,1594.9300
2000-02-24,1634.3000
2000-02-25,1631.5700
2000-02-28,1704.8500
2000-02-29,1714.5700
2000-03-01,1697.7400
2000-03-02,1713.0100
2000-03-03,1738.0200
2000-03-06,1681.0800
2000-03-07,1694.7900
2000-03-08,1726.0300
2000-03-09,1732.3400
2000-03-10,1705.0400
2000-03-13,1728.8700
2000-03-14,1685.3400
2000-03-15,1681.4700
2000-03-16,1607.5200
2000-03-17,1658.6000
2000-03-20,1699.2400
2000-03-21,1710.3200
2000-03-22,1720.4400
2000-03-23,1747.2400
2000-03-24,1730.4900
2000-03-27,1775.9100
2000-03-28,1791.4400
2000-03-29,1788.8000
2000-03-30,1810.9800
2000-03-31,1800.2200
2000-04-03,1801.0000
2000-04-04,1760.6900
2000-04-05,1771.1900
2000-04-06,1809.1400
2000-04-07,1819.8900
2000-04-10,1826.0600
2000-04-11,1821.1700
2000-04-12,1807.3200
2000-04-13,1831.5400
2000-04-14,1833.6600
2000-04-17,1795.0500
2000-04-18,1813.4900
2000-04-19,1828.7100
2000-04-20,1847.0200
2000-04-21,1841.0600
2000-04-24,1837.3900
2000-04-25,1833.4600
2000-04-26,1832.7700
2000-04-27,1806.8300
2000-04-28,1836.3200
2000-05-08,1836.6300
2000-05-09,1806.6300
2000-05-10,1752.6800
2000-05-11,1724.0400
2000-05-12,1720.6000
2000-05-15,1704.5800
2000-05-16,1724.5300
2000-05-17,1725.3900
2000-05-18,1758.5300
2000-05-19,1777.8200
2000-05-22,1824.7300
2000-05-23,1832.0700
2000-05-24,1855.4900
2000-05-25,1880.7000
2000-05-26,1879.6100
2000-05-29,1898.7400
2000-05-30,1877.4700
2000-05-31,1894.5500
2000-06-01,1903.4800
2000-06-02,1916.2500
2000-06-05,1899.0900
2000-06-06,1925.5400
2000-06-07,1935.0300
2000-06-08,1925.2000
2000-06-09,1900.7800
2000-06-12,1912.5500
2000-06-13,1938.6700
2000-06-14,1932.2900
2000-06-15,1942.2800
2000-06-16,1926.9400
2000-06-19,1915.2000
2000-06-20,1895.3400
2000-06-21,1913.1300
2000-06-22,1913.9000
2000-06-23,1939.6200
2000-06-26,1948.6300
2000-06-27,1942.8900
2000-06-28,1947.4800
2000-06-29,1937.2600
2000-06-30,1928.1000
2000-07-03,1895.6300
2000-07-04,1907.9300
2000-07-05,1909.1800
2000-07-06,1902.5500
2000-07-07,1932.7900
2000-07-10,1948.0200
2000-07-11,1960.5400
2000-07-12,1973.3700
2000-07-13,1979.2000
2000-07-14,1987.1900
2000-07-17,1982.4700
2000-07-18,1993.9800
2000-07-19,1998.4200
2000-07-20,1991.5600
2000-07-21,1996.3300
2000-07-24,1989.2300
2000-07-25,1996.5700
2000-07-26,2012.3100
2000-07-27,2012.3500
2000-07-28,2012.7900
2000-07-31,2023.5300
2000-08-01,2028.1500
2000-08-02,2030.6800
2000-08-03,2036.3000
2000-08-04,2026.3600
2000-08-07,2039.4100
2000-08-08,2049.9100
2000-08-09,2061.1800
2000-08-10,2065.9400
2000-08-11,2062.6600
2000-08-14,2076.3000
2000-08-15,2076.8200
2000-08-16,2083.4600
2000-08-17,2091.5800
2000-08-18,2090.1800
2000-08-21,2108.6900
2000-08-22,2074.7000
2000-08-23,2057.9100
2000-08-24,2071.1600
2000-08-25,2086.7000
2000-08-28,2100.5800
2000-08-29,2105.4700
2000-08-30,2076.1400
2000-08-31,2021.1900
2000-09-01,1999.8500
2000-09-04,2010.6000
2000-09-05,1963.7900
2000-09-06,1925.9000
2000-09-07,1950.6600
2000-09-08,1959.3100
2000-09-11,1972.0400
2000-09-12,1979.0900
2000-09-13,1988.9300
2000-09-14,1979.5000
2000-09-15,1978.4300
2000-09-18,1946.7500
2000-09-19,1903.1500
2000-09-20,1922.2800
2000-09-21,1907.3000
2000-09-22,1891.9800
2000-09-25,1875.9100
2000-09-26,1887.8200
2000-09-27,1914.0800
2000-09-28,1889.2800
2000-09-29,1910.1600
2000-10-09,1915.3500
2000-10-10,1942.1400
2000-10-11,1933.7200
2000-10-12,1926.3200
2000-10-13,1918.1500
2000-10-16,1902.8000
2000-10-17,1909.4900
2000-10-18,1922.8400
2000-10-19,1913.4200
2000-10-20,1947.4500
2000-10-23,1958.9300
2000-10-24,1956.3400
2000-10-25,1977.2500
2000-10-26,1967.6700
2000-10-27,1967.4000
2000-10-30,1973.5700
2000-10-31,1961.2800
2000-11-01,1977.3600
2000-11-02,1984.2600
2000-11-03,1981.6300
2000-11-06,1991.1700
2000-11-07,1997.0700
2000-11-08,2012.9000
2000-11-09,2032.4800
2000-11-10,2047.4500
2000-11-13,2070.7800
2000-11-14,2085.1100
2000-11-15,2081.9000
2000-11-16,2095.9800
2000-11-17,2093.2300
2000-11-20,2101.3800
2000-11-21,2097.9800
2000-11-22,2113.3000
2000-11-23,2119.4300
2000-11-24,2053.3700
2000-11-27,2049.6700
2000-11-28,2079.3900
2000-11-29,2067.4900
2000-11-30,2070.6100
2000-12-01,2081.8400
2000-12-04,2092.1300
2000-12-05,2091.6700
2000-12-06,2075.6200
2000-12-07,2075.0400
2000-12-08,2073.1600
2000-12-11,2046.0700
2000-12-12,2059.0500
2000-12-13,2056.1200
2000-12-14,2051.0700
2000-12-15,2039.3600
2000-12-18,2044.5400
2000-12-19,2049.0300
2000-12-20,2071.2600
2000-12-21,2076.8800
2000-12-22,2069.7600
2000-12-25,2068.1700
2000-12-26,2076.2600
2000-12-27,2058.2400
2000-12-28,2053.7000
2000-12-29,2073.4700
2001-01-02,2103.4600
2001-01-03,2123.8900
2001-01-04,2117.4000
2001-01-05,2125.3000
2001-01-08,2102.0600
2001-01-09,2101.1300
2001-01-10,2125.6100
2001-01-11,2119.1400
2001-01-12,2104.7400
2001-01-15,2032.4400
2001-01-16,2045.8800
2001-01-17,2034.5800
2001-01-18,2043.1100
2001-01-19,2065.6000
2001-02-05,2008.0300
2001-02-06,1995.3100
2001-02-07,1979.9300
2001-02-08,1930.1300
2001-02-09,1956.9700
2001-02-12,1961.2200
2001-02-13,1963.5200
2001-02-14,1963.2000
2001-02-15,1946.4700
2001-02-16,1941.9600
2001-02-19,1967.5500
2001-02-20,1953.2100
2001-02-21,1909.3200
2001-02-22,1907.2600
2001-02-23,1936.3400
2001-02-26,1954.6900
2001-02-27,1962.0400
2001-02-28,1959.1800
2001-03-01,1965.1200
2001-03-02,1985.1100
2001-03-05,1984.2000
2001-03-06,1990.0600
2001-03-07,1991.1700
2001-03-08,2000.9000
2001-03-09,2011.6600
2001-03-12,2012.5500
2001-03-13,1998.6900
2001-03-14,2018.6100
2001-03-15,2022.6000
2001-03-16,2020.2300
2001-03-19,2036.6100
2001-03-20,2045.7900
2001-03-21,2066.3900
2001-03-22,2087.5300
2001-03-23,2053.5300
2001-03-26,2089.8800
2001-03-27,2107.2500
2001-03-28,2106.8700
2001-03-29,2101.6500
2001-03-30,2112.7700
2001-04-02,2125.0800
2001-04-03,2123.0500
2001-04-04,2090.7100
2001-04-05,2112.6000
2001-04-06,2108.6000
2001-04-09,2117.3600
2001-04-10,2128.4700
2001-04-11,2131.3900
2001-04-12,2134.7900
2001-04-13,2145.4000
2001-04-16,2168.0500
2001-04-17,2176.6700
2001-04-18,2172.5600
2001-04-19,2172.8700
2001-04-20,2152.3300
2001-04-23,2150.4200
2001-04-24,2166.1700
2001-04-25,2119.1800
2001-04-26,2105.0500
2001-04-27,2115.1000
2001-04-30,2119.1800
2001-05-08,2137.9900
2001-05-09,2132.8900
2001-05-10,2147.2800
2001-05-11,2155.4000
2001-05-14,2178.4600
2001-05-15,2191.0600
2001-05-16,2199.5000
2001-05-17,2194.6400
2001-05-18,2203.3700
2001-05-21,2213.5900
2001-05-22,2210.3300
2001-05-23,2197.5900
2001-05-24,2198.2900
2001-05-25,2193.5700
2001-05-28,2179.6900
2001-05-29,2180.2700
2001-05-30,2211.2000
2001-05-31,2214.2500
2001-06-01,2219.5900
2001-06-04,2226.7700
2001-06-05,2234.9800
2001-06-06,2238.5000
2001-06-07,2229.8100
2001-06-08,2223.0600
2001-06-11,2214.6200
2001-06-12,2222.9500
2001-06-13,2242.4200
2001-06-14,2202.3900
2001-06-15,2210.9700
2001-06-18,2167.6400
2001-06-19,2170.4500
2001-06-20,2163.1200
2001-06-21,2189.1400
2001-06-22,2206.0600
2001-06-25,2230.1900
2001-06-26,2233.5900
2001-06-27,2229.8200
2001-06-28,2219.2500
2001-06-29,2218.0200
2001-07-02,2205.9800
2001-07-03,2211.8300
2001-07-04,2202.0500
2001-07-05,2181.6600
2001-07-06,2170.5200
2001-07-09,2169.6500
2001-07-10,2189.7800
2001-07-11,2168.7400
2001-07-12,2165.4900
2001-07-13,2161.3400
2001-07-16,2146.2300
2001-07-17,2140.9800
2001-07-18,2146.5400
2001-07-19,2150.2600
2001-07-20,2179.6200
2001-07-23,2169.0000
2001-07-24,2136.4500
2001-07-25,2112.2500
2001-07-26,2094.0000
2001-07-27,2065.7200
2001-07-30,1956.8200
2001-07-31,1920.3100
2001-08-01,1986.9200
2001-08-02,1957.0200
2001-08-03,1958.6900
2001-08-06,1882.1200
2001-08-07,1903.9300
2001-08-08,1895.1600
2001-08-09,1924.5900
2001-08-10,1955.0300
2001-08-13,1955.1000
2001-08-14,1939.5400
2001-08-15,1947.3500
2001-08-16,1919.6400
2001-08-17,1924.0000
2001-08-20,1934.4800
2001-08-21,1938.8700
2001-08-22,1903.4400
2001-08-23,1902.9900
2001-08-24,1886.8000
2001-08-27,1827.2500
2001-08-28,1843.3800
2001-08-29,1847.5300
2001-08-30,1839.6300
2001-08-31,1834.1300
2001-09-03,1817.1900
2001-09-04,1862.3600
2001-09-05,1868.2700
2001-09-06,1861.5600
2001-09-07,1808.8400
2001-09-10,1856.5200
2001-09-11,1863.7800
2001-09-12,1852.6000
2001-09-13,1839.9000
2001-09-14,1818.3800
2001-09-17,1784.6000
2001-09-18,1798.6200
2001-09-19,1822.6900
2001-09-20,1818.4100
2001-09-21,1807.0200
2001-09-24,1794.9600
2001-09-25,1793.8800
2001-09-26,1767.8100
2001-09-27,1764.9300
2001-09-28,1764.8600
2001-10-08,1726.5300
2001-10-09,1744.6400
2001-10-10,1686.6100
2001-10-11,1638.3200
2001-10-12,1691.3200
2001-10-15,1687.2800
2001-10-16,1655.9000
2001-10-17,1643.0600
2001-10-18,1615.5700
2001-10-19,1572.4500
2001-10-22,1520.6600
2001-10-23,1670.5600
2001-10-24,1718.0600
2001-10-25,1676.4900
2001-10-26,1677.8700
2001-10-29,1700.4700
2001-10-30,1682.7600
2001-10-31,1689.1700
2001-11-01,1707.7500
2001-11-02,1691.3500
2001-11-05,1679.5700
2001-11-06,1671.2700
2001-11-07,1594.0500
2001-11-08,1605.8700
2001-11-09,1630.3500
2001-11-12,1621.1900
2001-11-13,1615.9300
2001-11-14,1617.1000
2001-11-15,1621.3400
2001-11-16,1646.7600
2001-11-19,1669.8900
2001-11-20,1699.7300
2001-11-21,1705.6600
2001-11-22,1715.8100
2001-11-23,1712.5600
2001-11-26,1705.8900
2001-11-27,1722.5900
2001-11-28,1735.0000
2001-11-29,1732.3000
2001-11-30,1747.9900
2001-12-03,1762.5600
2001-12-04,1769.6800
2001-12-05,1745.2300
2001-12-06,1751.1800
2001-12-07,1745.4100
2001-12-10,1748.6800
2001-12-11,1728.8800
2001-12-12,1715.1700
2001-12-13,1688.0100
2001-12-14,1675.5100
2001-12-17,1665.9400
2001-12-18,1687.2900
2001-12-19,1672.7000
2001-12-20,1631.5400
2001-12-21,1640.1400
2001-12-24,1606.1000
2001-12-25,1611.1700
2001-12-26,1633.6400
2001-12-27,1627.9200
2001-12-28,1639.4800
2001-12-31,1645.9700
2002-01-04,1611.3900
2002-01-07,1596.7600
2002-01-08,1583.4600
2002-01-09,1561.3500
2002-01-10,1576.4400
2002-01-11,1535.5900
2002-01-14,1485.1100
2002-01-15,1459.6500
2002-01-16,1479.6200
2002-01-17,1419.5200
2002-01-18,1415.4400
2002-01-21,1366.9700
2002-01-22,1358.6900
2002-01-23,1444.9600
2002-01-24,1456.4000
2002-01-25,1451.4800
2002-01-28,1359.5500
2002-01-29,1392.7800
2002-01-30,1396.6000
2002-01-31,1491.6700
2002-02-01,1485.7700
2002-02-04,1511.3300
2002-02-05,1518.2800
2002-02-06,1485.8000
2002-02-07,1515.3900
2002-02-08,1506.6100
2002-02-25,1530.2800
2002-02-26,1531.1700
2002-02-27,1538.3200
2002-02-28,1524.7000
2002-03-01,1502.5400
2002-03-04,1526.8000
2002-03-05,1560.0800
2002-03-06,1569.2100
2002-03-07,1613.0000
2002-03-08,1640.2600
2002-03-11,1664.0900
2002-03-12,1643.6900
2002-03-13,1623.4300
2002-03-14,1665.1500
2002-03-15,1620.9800
2002-03-18,1623.8800
2002-03-19,1665.3600
2002-03-20,1682.5100
2002-03-21,1685.0200
2002-03-22,1669.6900
2002-03-25,1675.2900
2002-03-26,1649.4800
2002-03-27,1654.2300
2002-03-28,1650.6700
2002-03-29,1603.9100
2002-04-01,1608.5100
2002-04-02,1582.8800
2002-04-03,1594.5100
2002-04-04,1641.7000
2002-04-05,1634.6400
2002-04-08,1640.6500
2002-04-09,1667.5200
2002-04-10,1677.6600
2002-04-11,1649.5300
2002-04-12,1658.9800
2002-04-15,1649.5000
2002-04-16,1640.2900
2002-04-17,1644.4000
2002-04-18,1628.1400
2002-04-19,1635.1700
2002-04-22,1627.4800
2002-04-23,1624.5500
2002-04-24,1611.0500
2002-04-25,1615.9200
2002-04-26,1640.5900
2002-04-29,1665.8100
2002-04-30,1667.7500
2002-05-08,1652.3700
2002-05-09,1650.5800
2002-05-10,1638.2000
2002-05-13,1623.9400
2002-05-14,1616.2300
2002-05-15,1598.8900
2002-05-16,1549.5000
2002-05-17,1567.5000
2002-05-20,1541.5300
2002-05-21,1588.1100
2002-05-22,1564.4900
2002-05-23,1571.6100
2002-05-24,1549.4700
2002-05-27,1555.0500
2002-05-28,1558.5200
2002-05-29,1524.8100
2002-05-30,1523.5200
2002-05-31,1515.7300
2002-06-03,1483.3500
2002-06-04,1490.5100
2002-06-05,1462.0000
2002-06-06,1521.2600
2002-06-07,1529.5100
2002-06-10,1517.2300
2002-06-11,1530.9600
2002-06-12,1524.8400
2002-06-13,1511.7100
2002-06-14,1494.2500
2002-06-17,1496.2400
2002-06-18,1524.0700
2002-06-19,1507.6700
2002-06-20,1516.1500
2002-06-21,1562.7200
2002-06-24,1707.3100
2002-06-25,1706.5900
2002-06-26,1712.9100
2002-06-27,1723.5500
2002-06-28,1732.7600
2002-07-01,1713.7000
2002-07-02,1724.9500
2002-07-03,1730.9200
2002-07-04,1713.1400
2002-07-05,1722.1900
2002-07-08,1732.9300
2002-07-09,1729.9900
2002-07-10,1701.8200
2002-07-11,1696.9400
2002-07-12,1698.3000
2002-07-15,1687.9400
2002-07-16,1691.6200
2002-07-17,1701.7200
2002-07-18,1704.9100
2002-07-19,1713.8600
2002-07-22,1681.0100
2002-07-23,1673.8600
2002-07-24,1672.4000
2002-07-25,1665.1100
2002-07-26,1657.5000
2002-07-29,1665.6700
2002-07-30,1669.0000
2002-07-31,1651.5900
2002-08-01,1653.0100
2002-08-02,1661.8700
2002-08-05,1653.9600
2002-08-06,1670.6200
2002-08-07,1668.0600
2002-08-08,1659.8000
2002-08-09,1647.0500
2002-08-12,1634.5700
2002-08-13,1636.6300
2002-08-14,1646.7200
2002-08-15,1634.3700
2002-08-16,1646.7900
2002-08-19,1644.3000
2002-08-20,1671.3500
2002-08-21,1673.5500
2002-08-22,1686.1100
2002-08-23,1683.2100
2002-08-26,1670.6900
2002-08-27,1679.6900
2002-08-28,1676.7700
2002-08-29,1667.3200
2002-08-30,1666.6200
2002-09-02,1668.7700
2002-09-03,1674.0700
2002-09-04,1663.9700
2002-09-05,1641.8100
2002-09-06,1631.3800
2002-09-09,1621.5800
2002-09-10,1625.1100
2002-09-11,1620.3500
2002-09-12,1624.5600
2002-09-13,1625.7600
2002-09-16,1604.0800
2002-09-17,1604.8800
2002-09-18,1594.5800
2002-09-19,1619.3500
2002-09-20,1604.9100
2002-09-23,1602.5900
2002-09-24,1596.7300
2002-09-25,1597.8400
2002-09-26,1587.6500
2002-09-27,1581.6200
2002-10-08,1562.9900
2002-10-09,1535.3700
2002-10-10,1530.4100
2002-10-11,1524.0500
2002-10-14,1531.6800
2002-10-15,1524.7300
2002-10-16,1537.3900
2002-10-17,1513.1000
2002-10-18,1519.5400
2002-10-21,1524.9300
2002-10-22,1548.1000
2002-10-23,1548.9600
2002-10-24,1536.5200
2002-10-25,1520.3100
2002-10-28,1502.7200
2002-10-29,1510.8800
2002-10-30,1509.7100
2002-10-31,1507.5000
2002-11-01,1510.7600
2002-11-04,1531.8400
2002-11-05,1558.2400
2002-11-06,1552.5600
2002-11-07,1554.2400
2002-11-08,1522.1900
2002-11-11,1504.4000
2002-11-12,1485.9100
2002-11-13,1490.4600
2002-11-14,1460.8000
2002-11-15,1463.6900
2002-11-18,1451.2900
2002-11-19,1462.1700
2002-11-20,1425.8400
2002-11-21,1390.6300
2002-11-22,1395.5000
2002-11-25,1398.4400
2002-11-26,1371.1700
2002-11-27,1378.7500
2002-11-28,1417.5300
2002-11-29,1434.1800
2002-12-02,1395.6800
2002-12-03,1408.8400
2002-12-04,1414.4500
2002-12-05,1404.8800
2002-12-06,1405.5300
2002-12-09,1400.8700
2002-12-10,1383.8400
2002-12-11,1379.1900
2002-12-12,1383.9100
2002-12-13,1396.9000
2002-12-16,1408.5200
2002-12-17,1416.1000
2002-12-18,1411.7200
2002-12-19,1413.6000
2002-12-20,1427.9400
2002-12-23,1430.2000
2002-12-24,1430.8300
2002-12-25,1421.5200
2002-12-26,1384.1500
2002-12-27,1382.9700
2002-12-30,1366.3600
2002-12-31,1357.6500
2003-01-02,1320.6300
2003-01-03,1319.8700
2003-01-06,1334.6800
2003-01-07,1332.0600
2003-01-08,1372.0700
2003-01-09,1397.3800
2003-01-10,1384.8600
2003-01-13,1386.3100
2003-01-14,1466.8500
2003-01-15,1459.9200
2003-01-16,1485.6200
2003-01-17,1478.6800
2003-01-20,1482.6800
2003-01-21,1454.8900
2003-01-22,1460.5300
2003-01-23,1450.6200
2003-01-24,1479.0700
2003-01-27,1496.1600
2003-01-28,1500.6400
2003-01-29,1499.8100
2003-02-10,1480.1700
2003-02-11,1492.7600
2003-02-12,1510.6700
2003-02-13,1504.3400
2003-02-14,1510.9500
2003-02-17,1496.5200
2003-02-18,1496.4700
2003-02-19,1510.8000
2003-02-20,1509.4900
2003-02-21,1478.8700
2003-02-24,1481.9400
2003-02-25,1511.2800
2003-02-26,1513.1800
2003-02-27,1513.7000
2003-02-28,1511.9300
2003-03-03,1525.4800
2003-03-04,1524.3000
2003-03-05,1517.1800
2003-03-06,1498.3400
2003-03-07,1493.0900
2003-03-10,1468.9200
2003-03-11,1469.5500
2003-03-12,1475.0100
2003-03-13,1464.6500
2003-03-14,1466.0400
2003-03-17,1469.2700
2003-03-18,1459.8900
2003-03-19,1469.9600
2003-03-20,1464.5400
2003-03-21,1474.6600
2003-03-24,1477.7700
2003-03-25,1462.4000
2003-03-26,1456.2700
2003-03-27,1499.3500
2003-03-28,1491.9400
2003-03-31,1510.5800
2003-04-01,1522.5500
2003-04-02,1521.3200
2003-04-03,1511.7300
2003-04-04,1521.1300
2003-04-07,1515.1300
2003-04-08,1520.5500
2003-04-09,1543.6700
2003-04-10,1551.1800
2003-04-11,1576.8600
2003-04-14,1616.0700
2003-04-15,1631.4700
2003-04-16,1606.2400
2003-04-17,1613.6000
2003-04-18,1603.0800
2003-04-21,1571.7100
2003-04-22,1568.6900
2003-04-23,1541.9600
2003-04-24,1503.5900
2003-04-25,1487.1500
2003-04-28,1537.6900
2003-04-29,1509.3100
2003-04-30,1521.4400
2003-05-12,1531.8700
2003-05-13,1485.3100
2003-05-14,1522.9200
2003-05-15,1555.2900
2003-05-16,1554.4500
2003-05-19,1555.4500
2003-05-20,1535.5200
2003-05-21,1533.4800
2003-05-22,1546.1100
2003-05-23,1560.9500
2003-05-26,1569.5100
2003-05-27,1568.3400
2003-05-28,1551.8100
2003-05-29,1568.1600
2003-05-30,1576.2600
2003-06-02,1576.5300
2003-06-03,1562.2400
2003-06-04,1574.1100
2003-06-05,1556.2500
2003-06-06,1538.9200
2003-06-09,1530.2100
2003-06-10,1538.7600
2003-06-11,1565.8400
2003-06-12,1562.1100
2003-06-13,1566.7700
2003-06-16,1559.7000
2003-06-17,1557.1800
2003-06-18,1553.8800
2003-06-19,1538.7500
2003-06-20,1529.4700
2003-06-23,1511.3600
2003-06-24,1512.4300
2003-06-25,1502.0800
2003-06-26,1515.3800
2003-06-27,1497.0500
2003-06-30,1486.0200
2003-07-01,1484.7000
2003-07-02,1499.6800
2003-07-03,1504.4400
2003-07-04,1502.3500
2003-07-07,1501.4800
2003-07-08,1512.0200
2003-07-09,1503.3100
2003-07-10,1531.9300
2003-07-11,1528.8500
2003-07-14,1521.4100
2003-07-15,1525.4400
2003-07-16,1529.4900
2003-07-17,1539.3600
2003-07-18,1507.1600
2003-07-21,1495.8900
2003-07-22,1498.4800
2003-07-23,1502.1500
2003-07-24,1493.4500
2003-07-25,1477.6500
2003-07-28,1470.3900
2003-07-29,1477.3000
2003-07-30,1479.6500
2003-07-31,1476.7400
2003-08-01,1476.9700
2003-08-04,1494.3600
2003-08-05,1494.3100
2003-08-06,1486.2500
2003-08-07,1487.3700
2003-08-08,1471.2700
2003-08-11,1474.4100
2003-08-12,1479.2800
2003-08-13,1465.8300
2003-08-14,1455.9000
2003-08-15,1450.2000
2003-08-18,1445.0900
2003-08-19,1449.7100
2003-08-20,1441.6600
2003-08-21,1441.0900
2003-08-22,1438.8800
2003-08-25,1422.1800
2003-08-26,1425.2100
2003-08-27,1425.3600
2003-08-28,1415.6900
2003-08-29,1421.9800
2003-09-01,1449.8200
2003-09-02,1446.5100
2003-09-03,1447.8500
2003-09-04,1447.4300
2003-09-05,1431.5300
2003-09-08,1425.7300
2003-09-09,1420.0700
2003-09-10,1423.1800
2003-09-11,1423.9600
2003-09-12,1409.1600
2003-09-15,1397.5400
2003-09-16,1406.1000
2003-09-17,1389.8200
2003-09-18,1390.4800
2003-09-19,1391.3700
2003-09-22,1381.4400
2003-09-23,1390.1700
2003-09-24,1394.2300
2003-09-25,1376.2900
2003-09-26,1370.8400
2003-09-29,1355.3300
2003-09-30,1367.1600
2003-10-08,1371.6900
2003-10-09,1369.1700
2003-10-10,1404.0100
2003-10-13,1399.6600
2003-10-14,1388.1700
2003-10-15,1383.1000
2003-10-16,1365.5100
2003-10-17,1370.5800
2003-10-20,1359.5000
2003-10-21,1364.3000
2003-10-22,1398.0100
2003-10-23,1386.6500
2003-10-24,1381.8300
2003-10-27,1369.4600
2003-10-28,1369.3200
2003-10-29,1361.4900
2003-10-30,1344.6300
2003-10-31,1348.3000
2003-11-03,1364.0600
2003-11-04,1389.5500
2003-11-05,1385.1100
2003-11-06,1356.7900
2003-11-07,1335.2000
2003-11-10,1340.1000
2003-11-11,1343.6200
2003-11-12,1317.7900
2003-11-13,1319.6100
2003-11-14,1331.0500
2003-11-17,1328.1000
2003-11-18,1316.5600
2003-11-19,1338.8700
2003-11-20,1376.5100
2003-11-21,1361.5600
2003-11-24,1404.0100
2003-11-25,1408.4200
2003-11-26,1411.9100
2003-11-27,1389.1000
2003-11-28,1397.2200
2003-12-01,1432.7000
2003-12-02,1435.3100
2003-12-03,1445.0300
2003-12-04,1452.8100
2003-12-05,1451.1200
2003-12-08,1436.6600
2003-12-09,1443.3700
2003-12-10,1469.4200
2003-12-11,1470.0200
2003-12-12,1470.7900
2003-12-15,1470.3600
2003-12-16,1466.3400
2003-12-17,1453.9900
2003-12-18,1457.3000
2003-12-19,1446.2900
2003-12-22,1492.9600
2003-12-23,1500.6400
2003-12-24,1513.8200
2003-12-25,1512.6000
2003-12-26,1514.7800
2003-12-29,1496.4300
2003-12-30,1511.6900
2003-12-31,1497.0400
2004-01-02,1517.1900
2004-01-05,1568.3500
2004-01-06,1574.5200
2004-01-07,1587.2000
2004-01-08,1610.1300
2004-01-09,1581.4700
2004-01-12,1618.5200
2004-01-13,1612.6800
2004-01-14,1592.4200
2004-01-15,1586.4900
2004-01-16,1600.4300
2004-01-29,1628.8400
2004-01-30,1590.7300
2004-02-02,1623.8800
2004-02-03,1649.2800
2004-02-04,1685.1600
2004-02-05,1693.4300
2004-02-06,1679.1900
2004-02-09,1703.5300
2004-02-10,1691.0100
2004-02-11,1677.7600
2004-02-12,1663.8300
2004-02-13,1658.5400
2004-02-16,1696.8300
2004-02-17,1703.7700
2004-02-18,1717.1000
2004-02-19,1717.0200
2004-02-20,1721.7500
2004-02-23,1681.6500
2004-02-24,1682.3000
2004-02-25,1647.3800
2004-02-26,1654.9000
2004-02-27,1675.0700
2004-03-01,1689.7600
2004-03-02,1687.2800
2004-03-03,1661.8100
2004-03-04,1668.8700
2004-03-05,1662.1000
2004-03-08,1637.1400
2004-03-09,1637.1000
2004-03-10,1678.0700
2004-03-11,1691.6400
2004-03-12,1694.7400
2004-03-15,1736.2200
2004-03-16,1745.5400
2004-03-17,1745.1000
2004-03-18,1717.2600
2004-03-19,1747.8700
2004-03-22,1755.6900
2004-03-23,1741.6900
2004-03-24,1740.0500
2004-03-25,1736.4800
2004-03-26,1734.0500
2004-03-29,1719.6700
2004-03-30,1724.2800
2004-03-31,1741.6200
2004-04-01,1758.1500
2004-04-02,1768.6500
2004-04-05,1766.4800
2004-04-06,1777.5200
2004-04-07,1774.5500
2004-04-08,1770.2800
2004-04-09,1727.3500
2004-04-12,1722.9900
2004-04-13,1715.1400
2004-04-14,1697.1600
2004-04-15,1679.0800
2004-04-16,1693.8600
2004-04-19,1675.8900
2004-04-20,1669.4200
2004-04-21,1651.5800
2004-04-22,1657.7900
2004-04-23,1635.5000
2004-04-26,1635.5000
2004-04-27,1611.8600
2004-04-28,1606.8000
2004-04-29,1579.4500
2004-04-30,1595.5900
2004-05-10,1560.2100
2004-05-11,1568.0600
2004-05-12,1603.7700
2004-05-13,1597.5700
2004-05-14,1562.6900
2004-05-17,1539.9600
2004-05-18,1555.4400
2004-05-19,1558.2900
2004-05-20,1549.0600
2004-05-21,1558.3300
2004-05-24,1550.3500
2004-05-25,1518.0500
2004-05-26,1524.4400
2004-05-27,1557.1800
2004-05-28,1548.7200
2004-05-31,1555.9100
2004-06-01,1579.6600
2004-06-02,1567.0700
2004-06-03,1543.5300
2004-06-04,1542.0900
2004-06-07,1517.1500
2004-06-08,1493.8100
2004-06-09,1468.0700
2004-06-10,1468.3400
2004-06-11,1472.0700
2004-06-14,1438.7400
2004-06-15,1463.7800
2004-06-16,1475.4200
2004-06-17,1445.5000
2004-06-18,1427.3000
2004-06-21,1433.4700
2004-06-22,1450.6800
2004-06-23,1440.7300
2004-06-24,1427.7500
2004-06-25,1401.1100
2004-06-28,1385.1800
2004-06-29,1408.6900
2004-06-30,1399.1600
2004-07-01,1441.0700
2004-07-02,1441.1900
2004-07-05,1444.5900
2004-07-06,1450.0300
2004-07-07,1438.4000
2004-07-08,1439.7800
